Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Pakistan,PAK,1992,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,850686721.8
Pakistan,PAK,1991,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,1300771981.8
Pakistan,PAK,1990,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,263930268.4
Pakistan,PAK,1989,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,887623640
Pakistan,PAK,1988,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,-56509433.3
Pakistan,PAK,1987,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,-95038748.5
Pakistan,PAK,1986,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,72436552.6
Pakistan,PAK,1985,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,-52002086.5
Pakistan,PAK,1984,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,109317267.9
Pakistan,PAK,1983,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,106892068.9
Pakistan,PAK,1982,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,896744847.4
Pakistan,PAK,1981,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,750719930.7
Pakistan,PAK,1980,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,792814703.1
Pakistan,PAK,1979,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,505075313
Pakistan,PAK,1978,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,317709382.4
Pakistan,PAK,1977,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,392738094.8
Pakistan,PAK,1976,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,686116751.8
Pakistan,PAK,1975,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,794491191.4
Pakistan,PAK,1974,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,789611532.3
Pakistan,PAK,1973,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,190185498.2
Pakistan,PAK,1972,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,190843863.9
Pakistan,PAK,1971,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,682399063.9
Pakistan,PAK,1970,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,420658575.3
Pakistan,PAK,2018,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,2494722577.7
Pakistan,PAK,2017,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,5200728450.9
Pakistan,PAK,2016,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,2724137356.4
Pakistan,PAK,2015,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,2269364990.9
Pakistan,PAK,2014,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,5089484073.3
Pakistan,PAK,2013,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,39178668.9
Pakistan,PAK,2012,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,539193281
Pakistan,PAK,2011,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,517755530.4
Pakistan,PAK,2010,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,-997337554.3
Pakistan,PAK,2009,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,1389770799.8
Pakistan,PAK,2008,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,565390837.6
Pakistan,PAK,2007,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,1308678924.7
Pakistan,PAK,2006,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,1628495339
Pakistan,PAK,2005,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,597089299
Pakistan,PAK,2004,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,-924934418.2
Pakistan,PAK,2003,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,-934105732.9
Pakistan,PAK,2002,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,63410246.5
Pakistan,PAK,2001,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,118390074.1
Pakistan,PAK,2000,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,-266797555
Pakistan,PAK,1999,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,123206966.1
Pakistan,PAK,1998,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,147791496.6
Pakistan,PAK,1997,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,1114371375.4
Pakistan,PAK,1996,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,522756943.5
Pakistan,PAK,1995,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,154836495
Pakistan,PAK,1994,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,330490750.2
Pakistan,PAK,1993,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,664130945.9
Pakistan,PAK,1992,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,419832703.3
Pakistan,PAK,1991,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,336649827.6
Pakistan,PAK,1990,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,446213945.5
Pakistan,PAK,1989,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,456028922.7
Pakistan,PAK,1988,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,402590181.3
Pakistan,PAK,1987,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,315852356.2
Pakistan,PAK,1986,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,178624555.8
Pakistan,PAK,1985,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,-112132710.1
Pakistan,PAK,1984,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,259982402.5
Pakistan,PAK,1983,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,-114900829.7
Pakistan,PAK,1982,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,845097600.7
Pakistan,PAK,1981,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,354251393.5
Pakistan,PAK,1980,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,248032509.6
Pakistan,PAK,1979,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,308864432
Pakistan,PAK,1978,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,296182974
Pakistan,PAK,1977,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,384768495.3
Pakistan,PAK,1976,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,657147308
Pakistan,PAK,1975,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,639211821.6
Pakistan,PAK,1974,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,585911581.3
Pakistan,PAK,1973,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,192597839.2
Pakistan,PAK,1972,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,140805346
Pakistan,PAK,1971,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,535980211.2
Pakistan,PAK,1970,"Net transfers on external debt, general government sector (PPG) (NTR, current US$)",DT.NTR.DEGG.CD,303431330.5
Pakistan,PAK,2018,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,2257295787.8
Pakistan,PAK,2017,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,5260529344.2
Pakistan,PAK,2016,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,2694038851.3
Pakistan,PAK,2015,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,2355191968.5
Pakistan,PAK,2014,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,5129288485.6
Pakistan,PAK,2013,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,134646726.6
Pakistan,PAK,2012,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,502896267.9
Pakistan,PAK,2011,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,476837597.3
Pakistan,PAK,2010,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,-1058076524
Pakistan,PAK,2009,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,1313157232.3
Pakistan,PAK,2008,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,489841957.2
Pakistan,PAK,2007,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,1265905634
Pakistan,PAK,2006,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,1586665895.8
Pakistan,PAK,2005,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,544975409.7
Pakistan,PAK,2004,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,-983719423.1
Pakistan,PAK,2003,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,-990601019.2
Pakistan,PAK,2002,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,-6761851
Pakistan,PAK,2001,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,-27011359.1
Pakistan,PAK,2000,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,-263542769.3
Pakistan,PAK,1999,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,48860628
Pakistan,PAK,1998,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,373927092.3
Pakistan,PAK,1997,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,899080147
Pakistan,PAK,1996,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,503866673.7
Pakistan,PAK,1995,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,20446622.4
Pakistan,PAK,1994,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,238901023.2
Pakistan,PAK,1993,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,834634586.6
Pakistan,PAK,1992,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,616004890.4
Pakistan,PAK,1991,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,352407916.7
Pakistan,PAK,1990,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,346892043.6
Pakistan,PAK,1989,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,487427013.1
Pakistan,PAK,1988,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,345813758.9
Pakistan,PAK,1987,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,175398279.6
Pakistan,PAK,1986,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,101751229.5
Pakistan,PAK,1985,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,-71272585.9
Pakistan,PAK,1984,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,284560376.2
Pakistan,PAK,1983,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,-107944428.8
Pakistan,PAK,1982,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,826325272.4
Pakistan,PAK,1981,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,305946337.7
Pakistan,PAK,1980,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,441920408
Pakistan,PAK,1979,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,373723973.7
Pakistan,PAK,1978,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,287896379.3
Pakistan,PAK,1977,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,444325137.3
Pakistan,PAK,1976,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,632009974.4
Pakistan,PAK,1975,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,638738262.7
Pakistan,PAK,1974,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,655845408.4
Pakistan,PAK,1973,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,158433822.5
Pakistan,PAK,1972,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,113320601.5
Pakistan,PAK,1971,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,652521075.6
Pakistan,PAK,1970,"Net transfers on external debt, public sector (PPG) (NTR, current US$)",DT.NTR.DEPS.CD,326799112.2
Pakistan,PAK,2018,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,3869153000
Pakistan,PAK,2017,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,7111692000
Pakistan,PAK,2016,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,4484582000
Pakistan,PAK,2015,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,2299109000
Pakistan,PAK,2014,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,4976977000
Pakistan,PAK,2013,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,-532643000
Pakistan,PAK,2012,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,262879000
Pakistan,PAK,2011,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,1654526000
Pakistan,PAK,2010,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,48113000
Pakistan,PAK,2009,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,1281111000
Pakistan,PAK,2008,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,795685000
Pakistan,PAK,2007,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,1393407000
Pakistan,PAK,2006,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,1526872000
Pakistan,PAK,2005,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,726492000
Pakistan,PAK,2004,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,-1159122000
Pakistan,PAK,2003,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,-1400265000
Pakistan,PAK,2002,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,-217729000
Pakistan,PAK,2001,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,-587888000
Pakistan,PAK,2000,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,-795093000
Pakistan,PAK,1999,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,-560593000
Pakistan,PAK,1998,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,531269000
Pakistan,PAK,1997,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,1067796000
Pakistan,PAK,1996,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,771927000
Pakistan,PAK,1995,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,299876000
Pakistan,PAK,1994,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,353569000
Pakistan,PAK,1993,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,974242000
Pakistan,PAK,1992,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,976668000
Pakistan,PAK,1991,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,406242000
Pakistan,PAK,1990,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,326482000
Pakistan,PAK,1989,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,472434000
Pakistan,PAK,1988,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,351557000
Pakistan,PAK,1987,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,152352000
Pakistan,PAK,1986,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,82031000
Pakistan,PAK,1985,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,-35355000
Pakistan,PAK,1984,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,284057000
Pakistan,PAK,1983,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,-57853000
Pakistan,PAK,1982,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,839757000
Pakistan,PAK,1981,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,317795000
Pakistan,PAK,1980,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,458075000
Pakistan,PAK,1979,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,381495000
Pakistan,PAK,1978,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,287145000
Pakistan,PAK,1977,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,436800000
Pakistan,PAK,1976,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,624819000
Pakistan,PAK,1975,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,626654000
Pakistan,PAK,1974,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,645829000
Pakistan,PAK,1973,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,151126000
Pakistan,PAK,1972,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,107886000
Pakistan,PAK,1971,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,667188000
Pakistan,PAK,1970,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,345059000
Pakistan,PAK,2018,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-237426789.9
Pakistan,PAK,2017,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,59800893.3
Pakistan,PAK,2016,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-30098505.1
Pakistan,PAK,2015,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,85826977.6
Pakistan,PAK,2014,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,39804412.3
Pakistan,PAK,2013,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,95468057.7
Pakistan,PAK,2012,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-36297013.1
Pakistan,PAK,2011,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-40917933.1
Pakistan,PAK,2010,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-60738969.7
Pakistan,PAK,2009,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-76613567.5
Pakistan,PAK,2008,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-75548880.4
Pakistan,PAK,2007,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-42773290.7
Pakistan,PAK,2006,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-41829443.2
Pakistan,PAK,2005,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-52113889.3
Pakistan,PAK,2004,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-58785004.9
Pakistan,PAK,2003,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-56495286.3
Pakistan,PAK,2002,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-70172097.5
Pakistan,PAK,2001,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-145401433.2
Pakistan,PAK,2000,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,3254785.7
Pakistan,PAK,1999,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-74346338.1
Pakistan,PAK,1998,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,226135595.7
Pakistan,PAK,1997,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-215291228.4
Pakistan,PAK,1996,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-18890269.8
Pakistan,PAK,1995,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-134389872.6
Pakistan,PAK,1994,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-91589727
Pakistan,PAK,1993,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,170503640.7
Pakistan,PAK,1992,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,196172187.1
Pakistan,PAK,1991,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,15758089.1
Pakistan,PAK,1990,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-99321901.9
Pakistan,PAK,1989,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,31398090.4
Pakistan,PAK,1988,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-56776422.4
Pakistan,PAK,1987,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-140454076.6
Pakistan,PAK,1986,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-76873326.3
Pakistan,PAK,1985,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,40860124.2
Pakistan,PAK,1984,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,24577973.7
Pakistan,PAK,1983,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,6956400.9
Pakistan,PAK,1982,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-18772328.3
Pakistan,PAK,1981,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-48305055.8
Pakistan,PAK,1980,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,193887898.4
Pakistan,PAK,1979,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,64859541.7
Pakistan,PAK,1978,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-8286594.7
Pakistan,PAK,1977,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,59556642
Pakistan,PAK,1976,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-25137333.6
Pakistan,PAK,1975,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-473558.9
Pakistan,PAK,1974,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,69933827.1
Pakistan,PAK,1973,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-34164016.7
Pakistan,PAK,1972,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,-27484744.5
Pakistan,PAK,1971,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,116540864.4
Pakistan,PAK,1970,"Net transfers on external debt, other public sector (PPG) (NTR, current US$)",DT.NTR.DOPS.CD,23367781.7
Pakistan,PAK,2018,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,1614458000
Pakistan,PAK,2017,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,1852933000
Pakistan,PAK,2016,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,1792353000
Pakistan,PAK,2015,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,-54324000
Pakistan,PAK,2014,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,-150345000
Pakistan,PAK,2013,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,-665261000
Pakistan,PAK,2012,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,-237817000
Pakistan,PAK,2011,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,1179949000
